date,rm,rf
2015-06-24,-0.006994299883164357,1.1934369938293443e-05
2015-06-25,-0.004622572121514512,1.1537130743421997e-05
2015-06-26,0.0056898564053051714,1.1537130743421997e-05
2015-06-29,0.0019796411387709156,1.0742533986363156e-05
2015-06-30,0.00990271066265147,1.1139852095443104e-05
2015-07-01,-0.005303501750407835,1.1139852095443104e-05
2015-07-02,0.006094866829202239,1.0345176408410595e-05
2015-07-06,0.0006358682609157729,1.0345176408410595e-05
2015-07-07,-0.007353296940171172,9.947779353591812e-06
2015-07-08,-0.002973574048915073,9.550342814357293e-06
2015-07-09,-0.0003900799487159823,9.947779353591812e-06
2015-07-10,-0.020866193609611283,1.1139852095443104e-05
2015-07-13,0.0026584894755439237,1.1139852095443104e-05
2015-07-14,0.0069360403748921495,1.0742533986363156e-05
2015-07-15,-0.0003080229438562343,1.1139852095443104e-05
2015-07-16,-0.003861756607829947,1.1537130743421997e-05
2015-07-17,0.0060809750474632995,1.1537130743421997e-05
2015-07-20,-0.016652748966799358,1.2331569687829003e-05
2015-07-21,0.0022622026295469055,1.3522932342358018e-05
2015-07-22,0.012338484808259054,1.3522932342358018e-05
2015-07-23,0.011066049496427643,1.3125850881978707e-05
2015-07-24,0.004453158965322279,1.2728729999800237e-05
2015-07-27,-0.0007349861476158015,1.2728729999800237e-05
2015-07-28,0.00801468054732779,1.2728729999800237e-05
2015-07-29,0.0011061832220924384,1.3125850881978707e-05
2015-07-30,0.000771233533894744,1.43169770292495e-05
2015-07-31,-0.0042616891933443535,1.3125850881978707e-05
2015-08-03,-0.0023877100868345824,1.3125850881978707e-05
2015-08-04,-0.005676040279191108,1.4713940271304793e-05
2015-08-05,-0.010703328044585847,1.5110864122869216e-05
2015-08-06,-0.005775014817854696,1.3919974388931777e-05
2015-08-07,0.012386154420169104,1.5110864122869216e-05
2015-08-10,0.007318795174967141,1.590459368605579e-05
2015-08-11,2.836756572976995e-05,1.4713940271304793e-05
2015-08-12,-0.002271520022843032,1.4713940271304793e-05
2015-08-13,-0.0027568868152492154,1.590459368605579e-05
2015-08-14,-0.0022497049209078135,1.6301399413221063e-05
2015-08-17,0.003114678973210827,1.590459368605579e-05
2015-08-18,-0.007752985140647484,1.6698165781203755e-05
2015-08-19,-0.0028748828113334124,1.5507748591936377e-05
2015-08-20,0.012808166814617383,1.5507748591936377e-05
2015-08-21,-0.009557102838104625,1.43169770292495e-05
2015-08-24,0.0009500549095742272,1.3125850881978707e-05
2015-08-25,-0.001275211973593371,1.43169770292495e-05
2015-08-26,0.003911963875500968,1.3919974388931777e-05
2015-08-27,0.005211424020938882,1.43169770292495e-05
2015-08-28,-0.0026255299342222704,1.5110864122869216e-05
2015-08-31,-0.008254876506438191,1.5507748591936377e-05
2015-09-01,-0.02110017010029852,1.5507748591936377e-05
2015-09-02,-0.03185096532301401,1.4713940271304793e-05
2015-09-03,-0.03941369300610109,1.43169770292495e-05
2015-09-04,-0.013521995197235293,1.43169770292495e-05
2015-09-08,0.03903385909558632,1.5507748591936377e-05
2015-09-09,0.024297748404812358,1.5507748591936377e-05
2015-09-10,0.0006087363931974732,1.5507748591936377e-05
2015-09-11,-0.00839167016544995,1.590459368605579e-05
2015-09-14,-0.029576446573269966,1.590459368605579e-05
2015-09-15,0.018292974600429,1.8681407507825654e-05
2015-09-16,0.0011647937858398905,1.8284837818294264e-05
2015-09-17,-0.015329595630917514,1.5507748591936377e-05
2015-09-18,0.025083053334552297,1.3919974388931777e-05
2015-09-21,-0.01389756045083701,1.43169770292495e-05
2015-09-22,0.00527795503396411,1.3919974388931777e-05
2015-09-23,0.004487043331167673,1.3522932342358018e-05
2015-09-24,-0.004089655949418347,1.2728729999800237e-05
2015-09-25,0.012831311668480172,1.3919974388931777e-05
2015-09-28,0.008705414463438865,1.3522932342358018e-05
2015-09-29,-0.0025610596092323634,1.3125850881978707e-05
2015-09-30,-0.016164165808483677,1.3125850881978707e-05
2015-10-01,0.004565783909129095,1.2331569687829003e-05
2015-10-02,-0.012318429542511944,9.947779353591812e-06
2015-10-05,-0.002048642649292276,1.0345176408410595e-05
2015-10-06,-0.0033629845707413564,1.0345176408410595e-05
2015-10-07,-0.0004657930715944447,1.0742533986363156e-05
2015-10-08,-0.025666090316902812,1.0742533986363156e-05
2015-10-09,0.0012328530985949993,1.1139852095443104e-05
2015-10-13,0.01907555565210206,1.0742533986363156e-05
2015-10-14,0.001973884232411738,8.357796209557122e-06
2015-10-15,0.014315289254205554,8.755351250222532e-06
2015-10-16,0.01828984107204601,9.152866782491387e-06
2015-10-19,-0.0035882362417534175,9.152866782491387e-06
2015-10-20,0.008035633584403179,9.152866782491387e-06
2015-10-21,0.008818435632298893,9.152866782491387e-06
2015-10-22,0.0007251113576554058,9.152866782491387e-06
2015-10-23,0.0012754770636946855,9.550342814357293e-06
2015-10-26,-0.006825424180004314,9.947779353591812e-06
2015-10-27,-0.004716274113391039,1.1537130743421997e-05
2015-10-28,0.01485277356212289,1.3125850881978707e-05
2015-10-29,0.004570474276163861,1.3125850881978707e-05
2015-10-30,0.0002705456193015099,1.3522932342358018e-05
2015-11-02,-0.001421090030626071,1.4713940271304793e-05
2015-11-03,-0.005825415425425584,1.5507748591936377e-05
2015-11-04,0.016627571884764603,1.590459368605579e-05
2015-11-05,0.011030344256396596,1.6698165781203755e-05
2015-11-06,-0.0019131003481598352,1.8681407507825654e-05
2015-11-09,-0.0025541185091011442,1.8681407507825654e-05
2015-11-10,0.011840033238402548,2.026729322168741e-05
2015-11-12,-0.00044977441860072354,2.026729322168741e-05
2015-11-13,-0.004809877153488018,1.9870880734185192e-05
2015-11-16,0.011873817294504763,1.9870880734185192e-05
2015-11-17,0.0027280672352485436,1.9870880734185192e-05
2015-11-18,-0.003545367008911171,1.9474428957888534e-05
2015-11-19,-0.0011321484144598548,1.9474428957888534e-05
2015-11-20,-0.00034762159864287767,1.9474428957888534e-05
2015-11-23,-0.009822729364192928,1.9870880734185192e-05
2015-11-24,0.0015105951573544107,2.066366642816675e-05
2015-11-25,-0.0032280859546982565,2.066366642816675e-05
2015-11-27,-0.013990375421686796,1.9870880734185192e-05
2015-11-30,-0.01120736488072338,2.026729322168741e-05
2015-12-01,0.01490326509548634,2.026729322168741e-05
2015-12-02,-0.0013393792484004408,2.066366642816675e-05
2015-12-03,0.01616245193889343,2.2644943517446947e-05
2015-12-04,-0.0011231092218189076,2.3833238897763565e-05
2015-12-07,0.0038101958630922805,2.6604556099041332e-05
2015-12-08,-0.0012348607802712408,3.0164859317949322e-05
2015-12-09,0.0012219961240418353,2.8582893534911946e-05
2015-12-10,-0.00012913256833757547,2.8187304314197803e-05
2015-12-11,0.0005936175686118705,2.7000301868307375e-05
2015-12-14,-0.004640997126186264,2.7000301868307375e-05
2015-12-15,0.010680573511899105,2.739600848866708e-05
2015-12-16,-0.01099569314929194,2.779167596811405e-05
2015-12-17,-0.014373526867514141,2.739600848866708e-05
2015-12-18,0.020525668952535714,2.6604556099041332e-05
2015-12-21,-0.006989502943734904,2.5417083821421826e-05
2015-12-22,-0.006489901427822242,2.6208771173319434e-05
2015-12-23,-0.007738985127360154,2.5812947083592164e-05
2015-12-24,0.00225138698159677,2.5417083821421826e-05
2015-12-28,-0.01942276713061175,2.6208771173319434e-05
2015-12-29,0.004755559874067838,2.6604556099041332e-05
2015-12-30,0.010618561196917398,2.5417083821421826e-05
2015-12-31,0.014514969343641715,2.5812947083592164e-05
2016-01-04,-0.015040520569611582,2.4326177140210348e-05
2016-01-05,-0.01779722009170015,2.7108304539558148e-05
2016-01-06,0.007778402243204141,2.6710975744803633e-05
2016-01-07,0.008816736406698444,2.6313607637495906e-05
2016-01-08,0.012418068122691306,2.5518753453912524e-05
2016-01-11,-0.0015986363048084984,2.512126736231579e-05
2016-01-12,-0.0021785598289102426,2.47237419270796e-05
2016-01-13,0.010629762703622703,2.392857299393647e-05
2016-01-14,-0.0072172285974309025,2.193996159971512e-05
2016-01-15,-0.009411913089778401,1.955232743533486e-05
2016-01-19,-0.015303730981790165,1.9154250367581227e-05
2016-01-20,0.002012226074739054,1.716327295597786e-05
2016-01-21,-0.013115396617014996,1.756154740739646e-05
2016-01-22,-0.02370044303909824,1.8756133838504496e-05
2016-01-25,-0.010838374634476344,1.8756133838504496e-05
2016-01-26,0.0008532723085774574,1.8756133838504496e-05
2016-01-27,0.007802798638371744,1.8756133838504496e-05
2016-01-28,-0.02496545260273253,1.8756133838504496e-05
2016-01-29,0.016695905641396447,1.8756133838504496e-05
2016-02-01,-0.021599098121784066,1.8756133838504496e-05
2016-02-02,0.0005318215544081184,2.1542121133588665e-05
2016-02-03,-0.011693855152753452,2.1542121133588665e-05
2016-02-04,0.005195438264643304,2.074632195125936e-05
2016-02-05,0.02028370093089693,2.193996159971512e-05
2016-02-08,-0.01563798186831422,2.0348363219291343e-05
2016-02-09,0.014144335682203746,2.074632195125936e-05
2016-02-10,-0.010863483946818686,2.074632195125936e-05
2016-02-11,0.0055285771108635196,1.8756133838504496e-05
2016-02-12,0.02476021748183288,2.0348363219291343e-05
2016-02-16,-0.00044323640602816905,2.0348363219291343e-05
2016-02-17,-0.01874309104264482,2.114424125321257e-05
2016-02-18,0.004992038935398124,2.114424125321257e-05
2016-02-19,0.0015267326294097217,2.114424125321257e-05
2016-02-22,-0.0184812461330659,2.193996159971512e-05
2016-02-23,-0.014153935962584518,2.193996159971512e-05
2016-02-24,-0.0006636201005447706,2.193996159971512e-05
2016-02-25,-0.00018895050095235622,2.233776265980758e-05
2016-02-26,-0.012301161634528324,2.392857299393647e-05
2016-02-29,0.01951804943402924,2.47237419270796e-05
2016-03-01,0.01651665425466642,2.7108304539558148e-05
2016-03-02,0.016480439087318777,2.6710975744803633e-05
2016-03-03,-0.0046657135860893595,2.591620020964136e-05
2016-03-04,-2.6033069221553795e-05,2.6710975744803633e-05
2016-03-07,0.014454197343192865,2.6710975744803633e-05
2016-03-08,-0.012454371626831162,2.7108304539558148e-05
2016-03-09,0.004439786657369549,2.7108304539558148e-05
2016-03-10,0.011348275180813827,2.7505594029753055e-05
2016-03-11,-0.0018701143063153403,2.7902844222715828e-05
2016-03-14,-0.008120976670040303,2.7902844222715828e-05
2016-03-15,0.023868792264573058,2.830005512688416e-05
2016-03-16,0.00409430843797276,2.6313607637495906e-05
2016-03-17,0.003498740552965396,2.5518753453912524e-05
2016-03-18,0.003305892405266686,2.47237419270796e-05
2016-03-21,0.0008850144294973994,2.512126736231579e-05
2016-03-22,-0.011240108648189029,2.5518753453912524e-05
2016-03-23,0.005052393293188295,2.5518753453912524e-05
2016-03-24,0.00015580467030051892,2.512126736231579e-05
2016-03-28,0.016395500477669467,2.591620020964136e-05
2016-03-29,-0.0012609725467921384,2.512126736231579e-05
2016-03-30,-0.0018369417185468695,2.4326177140210348e-05
2016-03-31,0.005600351548705085,2.353092948070845e-05
2016-04-01,0.0065952364278478726,2.47237419270796e-05
2016-04-04,0.004405643539266535,2.353092948070845e-05
2016-04-05,0.0009855774954501406,2.233776265980758e-05
2016-04-06,-0.0008773878504659827,2.193996159971512e-05
2016-04-07,-0.006386031655324587,2.074632195125936e-05
2016-04-08,-0.0003780705229240455,2.1542121133588665e-05
2016-04-11,0.0005452557698999438,2.114424125321257e-05
2016-04-12,0.008816651809226084,2.1542121133588665e-05
2016-04-13,0.004350315062455534,2.193996159971512e-05
2016-04-14,-0.002039759248018691,2.193996159971512e-05
2016-04-15,0.006330915097686685,2.114424125321257e-05
2016-04-18,-0.0032083221118300864,2.074632195125936e-05
2016-04-19,-0.01014449245057425,2.114424125321257e-05
2016-04-20,0.010507619189438877,2.1542121133588665e-05
2016-04-21,-0.011975786560861179,2.233776265980758e-05
2016-04-22,0.0027865782063150046,2.233776265980758e-05
2016-04-25,-0.002739786123146737,2.2735524321415568e-05
2016-04-26,0.009662134044055914,2.4326177140210348e-05
2016-04-27,0.010040137017230277,2.313324659231064e-05
2016-04-28,0.00017292717774908262,2.233776265980758e-05
2016-04-29,-0.0009842849323767888,2.233776265980758e-05
2016-05-02,0.006541025568344017,2.193996159971512e-05
2016-05-03,0.003084485197515807,2.114424125321257e-05
2016-05-04,0.0007615446318947061,2.074632195125936e-05
2016-05-05,-0.005194027068595286,2.0348363219291343e-05
2016-05-06,4.78598891489046e-05,2.0348363219291343e-05
2016-05-09,-0.0018120458498649405,2.0348363219291343e-05
2016-05-10,0.0018727515348586632,2.074632195125936e-05
2016-05-11,0.0016493527182761536,2.114424125321257e-05
2016-05-12,-0.009230768157227676,2.1542121133588665e-05
2016-05-13,-0.005063088481738531,2.193996159971512e-05
2016-05-16,0.007809946553678726,2.2735524321415568e-05
2016-05-17,-0.00867663846010247,2.313324659231064e-05
2016-05-18,-0.005936889314754001,2.512126736231579e-05
2016-05-19,-0.0002390079429954728,2.5518753453912524e-05
2016-05-20,0.003174639194507556,2.6710975744803633e-05
2016-05-23,0.0007534966412710009,2.7505594029753055e-05
2016-05-24,0.012483643839788838,2.7505594029753055e-05
2016-05-25,-0.009561518249023626,2.6710975744803633e-05
2016-05-26,-0.0001694651417848414,2.591620020964136e-05
2016-05-27,-0.008478288992748939,2.7108304539558148e-05
2016-05-31,0.009796652584981969,2.7108304539558148e-05
2016-06-01,-0.009411297372666105,2.7902844222715828e-05
2016-06-02,0.00020517875938574903,2.7108304539558148e-05
2016-06-03,-0.0037067077457677566,2.392857299393647e-05
2016-06-06,0.006019503914256319,2.392857299393647e-05
2016-06-07,-0.0020854588262010365,2.353092948070845e-05
2016-06-08,0.013681382915580853,2.392857299393647e-05
2016-06-09,0.006974740416216374,2.353092948070845e-05
2016-06-10,-0.00021044370918177346,2.2735524321415568e-05
2016-06-13,0.0042868573656227316,2.193996159971512e-05
2016-06-14,-0.0010052632800822137,2.193996159971512e-05
2016-06-15,0.0011350423498972528,2.074632195125936e-05
2016-06-16,0.0028246782448091423,2.114424125321257e-05
2016-06-17,-0.0029118146788911226,2.0348363219291343e-05
2016-06-20,0.0048972810511889175,2.233776265980758e-05
2016-06-21,0.001289446391868232,2.2735524321415568e-05
2016-06-22,0.00330956635586821,2.233776265980758e-05
2016-06-23,-0.00171775869182611,2.313324659231064e-05
2016-06-24,-0.00917518113312521,1.9154250367581227e-05
2016-06-27,-0.008115191023280288,1.795978236640572e-05
2016-06-28,-0.0017988855029992257,1.795978236640572e-05
2016-06-29,-0.0018407126972377341,1.8357977840777195e-05
2016-06-30,0.0031329905865316032,1.795978236640572e-05
2016-07-01,-0.0032579651646926777,1.795978236640572e-05
2016-07-05,0.005808185112367248,1.756154740739646e-05
2016-07-06,0.002712061442457836,1.8357977840777195e-05
2016-07-07,-0.0016515635798043382,1.8756133838504496e-05
2016-07-08,0.013364078570495375,1.9154250367581227e-05
2016-07-11,-0.03591979991551375,1.9950365049981045e-05
2016-07-12,-0.018096502120201086,2.074632195125936e-05
2016-07-13,0.01777016520887531,2.0348363219291343e-05
2016-07-14,0.01703267271049458,2.114424125321257e-05
2016-07-15,0.013565044272757953,2.074632195125936e-05
2016-07-18,0.0019486024753911924,2.074632195125936e-05
2016-07-19,-0.006847477275030989,2.233776265980758e-05
2016-07-20,0.005352962934909389,2.233776265980758e-05
2016-07-21,-0.000871577782587063,2.1542121133588665e-05
2016-07-22,0.015253349299217511,2.193996159971512e-05
2016-07-25,0.003408615584790109,2.193996159971512e-05
2016-07-26,0.0070092934627346,2.193996159971512e-05
2016-07-27,0.00013476772627241118,2.114424125321257e-05
2016-07-28,0.005259203949780522,2.114424125321257e-05
2016-07-29,-0.0009289474292316635,1.9950365049981045e-05
2016-08-01,0.002382295291673886,1.9950365049981045e-05
2016-08-02,-0.0014351739837110689,1.9950365049981045e-05
2016-08-03,0.004270300527854598,2.114424125321257e-05
2016-08-04,-0.003612529073708126,2.0348363219291343e-05
2016-08-05,0.004553964517894249,2.233776265980758e-05
2016-08-08,-0.003011475203867131,2.2735524321415568e-05
2016-08-09,0.00032278462630763727,2.193996159971512e-05
2016-08-10,-0.0011985423438815035,2.193996159971512e-05
2016-08-11,0.0016062092674702377,2.193996159971512e-05
2016-08-12,0.0016313092282023156,2.233776265980758e-05
2016-08-15,-0.0012697873921424518,2.233776265980758e-05
2016-08-16,-0.006361619668044383,2.2735524321415568e-05
2016-08-17,0.0031339433893435853,2.313324659231064e-05
2016-08-18,0.0002125719185825936,2.313324659231064e-05
2016-08-19,0.00860349636132618,2.353092948070845e-05
2016-08-22,-0.0009071652887537862,2.313324659231064e-05
2016-08-23,0.000389793635491964,2.313324659231064e-05
2016-08-24,-0.0028646859977113914,2.353092948070845e-05
2016-08-25,0.004734588091577452,2.392857299393647e-05
2016-08-26,-0.0007960462665462797,2.47237419270796e-05
2016-08-29,0.0027929089824627606,2.47237419270796e-05
2016-08-30,-0.0054790770207289174,2.4326177140210348e-05
2016-08-31,0.0018685899424382146,2.4326177140210348e-05
2016-09-01,0.0021996173913669814,2.392857299393647e-05
2016-09-02,-0.0014402716807317972,2.353092948070845e-05
2016-09-06,-0.0005633228782352395,2.233776265980758e-05
2016-09-07,0.0019517690543742194,2.2735524321415568e-05
2016-09-08,-0.005240276882137795,2.2735524321415568e-05
2016-09-09,-0.001365227301395766,2.313324659231064e-05
2016-09-12,-0.0015788167596264557,2.2735524321415568e-05
2016-09-13,0.005228047337119568,2.512126736231579e-05
2016-09-14,-0.001953680655931489,2.47237419270796e-05
2016-09-15,-0.002375864254739679,2.392857299393647e-05
2016-09-16,-4.1384648208353525e-05,2.4326177140210348e-05
2016-09-19,0.004201041315648579,2.392857299393647e-05
2016-09-20,0.002981678758352535,2.4326177140210348e-05
2016-09-21,-0.00014638505859998485,2.4326177140210348e-05
2016-09-22,-0.0022230135011277463,2.392857299393647e-05
2016-09-23,-0.024522068857295465,2.392857299393647e-05
2016-09-26,0.014677052525391865,2.313324659231064e-05
2016-09-27,-0.014830674013266876,2.313324659231064e-05
2016-09-28,-0.0005876766500768626,2.392857299393647e-05
2016-09-29,0.010109273250546558,2.353092948070845e-05
2016-09-30,-0.0037722949071267164,2.353092948070845e-05
2016-10-03,-1.860309730772336e-05,2.512126736231579e-05
2016-10-04,0.00029913841439488387,2.5518753453912524e-05
2016-10-05,0.01091716215408689,2.591620020964136e-05
2016-10-06,0.0064997846811665205,2.591620020964136e-05
2016-10-07,-0.005736774814255385,2.6313607637495906e-05
2016-10-11,-0.008587762454059567,2.7505594029753055e-05
2016-10-12,0.0064441700612607455,2.7108304539558148e-05
2016-10-13,0.005296553758763478,2.6313607637495906e-05
2016-10-14,-0.009321411325290296,2.6313607637495906e-05
2016-10-17,0.007967969361337035,2.591620020964136e-05
2016-10-18,-0.0032606958242220596,2.6313607637495906e-05
2016-10-19,-0.004955562300028915,2.591620020964136e-05
2016-10-20,0.00429669054167503,2.6313607637495906e-05
2016-10-21,0.00048156019948386586,2.6313607637495906e-05
2016-10-24,-0.003253483681710745,2.6313607637495906e-05
2016-10-25,0.004605905098135743,2.6313607637495906e-05
2016-10-26,-0.012446471763257416,2.6710975744803633e-05
2016-10-27,0.0011465894253985809,2.7108304539558148e-05
2016-10-28,-0.0030992638350910706,2.6313607637495906e-05
2016-10-31,0.00020160417815362486,2.6313607637495906e-05
2016-11-01,-0.0030379938212078406,2.591620020964136e-05
2016-11-02,0.006160403479896548,2.5518753453912524e-05
2016-11-03,0.002191970828747003,2.5518753453912524e-05
2016-11-04,-0.001375723874264545,2.47237419270796e-05
2016-11-07,-8.41417022030555e-05,2.512126736231579e-05
2016-11-08,0.004749839534638145,2.830005512688416e-05
2016-11-09,-0.0037977277794559727,2.8697226749585525e-05
2016-11-10,-0.0017404114266579285,2.8697226749585525e-05
2016-11-14,-0.00298672693338764,3.068249591509087e-05
2016-11-15,-0.0031082993655890956,3.107943201308139e-05
2016-11-16,-0.00012227651805640782,3.0285520582484793e-05
2016-11-17,-0.006786883176217451,3.068249591509087e-05
2016-11-18,-0.006525500629458225,3.068249591509087e-05
2016-11-21,-0.004423400698294833,3.107943201308139e-05
2016-11-22,-0.0016661305078947697,3.107943201308139e-05
2016-11-23,0.022223544015960606,3.187318653585791e-05
2016-11-25,0.003771974424148228,3.2270004976409083e-05
2016-11-28,0.011077020670818172,3.1476328884005866e-05
2016-11-29,0.0019507456248868404,3.107943201308139e-05
2016-11-30,-0.0013979501669952876,3.187318653585791e-05
2016-12-01,-0.00011550278623184695,3.2666784213430944e-05
2016-12-02,0.007480797692708263,3.187318653585791e-05
2016-12-05,-0.0015822638011099288,3.2666784213430944e-05
2016-12-06,0.004676369709732953,3.306352425447301e-05
2016-12-07,-0.0023867984933358954,3.385688677992604e-05
2016-12-08,0.00746140094927239,3.346022510730684e-05
2016-12-09,0.0021654319242507825,3.385688677992604e-05
2016-12-12,0.0008080247522281869,3.385688677992604e-05
2016-12-13,0.003914386912404755,3.5046636793323316e-05
2016-12-14,-0.0052545356518649555,3.6632422089954986e-05
2016-12-15,0.0013352928795322683,3.6236034462566735e-05
2016-12-16,-0.0026534038053485087,3.6236034462566735e-05
2016-12-19,-0.003515529214704216,3.5839607709364785e-05
2016-12-20,0.00039700648494522817,3.5839607709364785e-05
2016-12-21,0.005821305360635076,3.5046636793323316e-05
2016-12-22,0.0034108881136405422,3.465009261516272e-05
2016-12-23,0.013163241734930109,3.465009261516272e-05
2016-12-27,0.0021593427123762776,3.5443141822133484e-05
2016-12-28,0.005938984836723504,3.5839607709364785e-05
2016-12-29,-0.0011374347616602831,3.385688677992604e-05
2016-12-30,0.006539774854251279,3.385688677992604e-05
