Unnamed: 0,Period Ending,close,Current Ratio,Quick Ratio,Profit Margin,After Tax ROE,size,non linear size,book to price,EY-CETOP,EY-ETOP,Leverage-MLEV,Leverage-DTOA,Leverage-BLEV,momentum,Liq-STOM,Liq-STOQ,Liq-STOH,GICS Sector,beta,weighted alpha,std_res,half_year_return,three_m_rtn,VaR
1340,2015-12-31,56.830002,65.0,62.0,5.0,15.0,21.825925925081396,270.01923045351583,0.6596946101001364,0.10117895121664787,0.10117895121661466,2.616143915636642,0.8185714233541321,3.4498364711382505,-0.17658789327777125,-0.9134718646826173,-0.9590324686094267,-1.0497769701715847,Industrials,1.264200246564101,-0.10044271593407114,0.015959539874821394,0.09150091178951562,0.11947909134333655,-0.037768975603773715
1342,2012-12-31,34.0,22.0,18.0,0.0,0.0,22.773790151781192,36.97706245829613,1.0690653276676778,0.0023529411764705885,0.002352941176470588,1.8968716445948424,0.5809573162705335,1.8389306260184293,0.06236490386987077,-1.7377063621965632,-1.7265988416443012,-1.6699181114760908,Consumer Discretionary,1.4112524000602833,0.07240969219521899,0.01329019142957451,-0.0011765000000001095,-0.05352941176470589,-0.021128453213238862
1343,2013-12-31,47.419998,22.0,19.0,6.0,5.0,23.06500369619099,-10.204899928015948,0.8470061071787228,0.045550402595968056,0.04555040259593729,1.6261411967558108,0.5611872536703255,1.7392404747132382,0.1273419384065128,-2.1997875813787258,-1.8849968134083896,-1.8676896591195848,Consumer Discretionary,1.6581484229963348,0.044167532762609145,0.012157839923223956,0.1876845713911671,0.19295660872866335,-0.022019661128821227
1344,2014-12-31,82.43,21.0,18.0,9.0,9.0,23.627844645632386,-68.00311531137231,0.4537497113533061,0.04185369404343079,0.04185369404341162,1.418693478396202,0.6000442713073167,1.9227410352448508,0.16352174754085316,-0.7973687722342958,-1.0669501259503087,-1.42503321966134,Consumer Discretionary,1.6585011661592437,0.1383422152956606,0.017481187631491632,-0.04428000727890335,0.0002425937158800119,-0.030674824961175382
1345,2015-12-31,101.209999,19.0,17.0,8.0,8.0,23.82510928638377,-77.68664819479272,0.36256449008166297,0.0299377534822424,0.029937753482283776,1.3492697286769328,0.6146116584786578,1.9633313196178264,0.07872234584524998,-1.7846043411835029,-1.7343770520276403,-1.6757262008090283,Consumer Discretionary,1.0222673005018397,0.15372450644649224,0.01561359817090044,-0.3171623191103875,-0.1847643235328952,-0.03064551831005946
1346,2013-12-31,275.23999,601.0,578.0,20.0,21.0,23.992819347201394,-81.54618422725798,0.07422456724995588,0.01573172561152905,0.015731725611534717,1.0191855811817838,0.3385064721842974,1.258480202615062,-0.008562774454811527,-1.9038211716031614,-1.815383973840338,-1.847670747423406,Health Care,2.167655762622462,0.04104694852164344,0.02100230601306954,0.12098539532718346,0.1149906487062437,-0.031971652956046585
1347,2014-12-31,410.25,318.0,299.0,12.0,13.0,24.414427305946866,-73.30177405636276,0.06361094811346721,0.008433881779402803,0.008433881779406896,1.0114166921891072,0.3354692636577592,1.17947684365186,0.067240730538958,-1.7881117410924283,-1.7253963270732835,-1.7642613422927713,Health Care,1.2999859310640915,0.1390054428490151,0.017583810924197227,0.2457769335770872,0.06829979037172444,-0.030577313503320075
1348,2015-12-31,542.869995,359.0,330.0,15.0,17.0,24.74796820120773,-48.3536621870262,0.06530733844774182,0.011365520394988858,0.011365520394949726,1.0064849058828385,0.3484130878003941,1.0992982723990152,0.002985304022793905,-2.1238039056019256,-1.8851317644676862,-1.8309837201927404,Health Care,1.3836083112085968,0.0925876311037736,0.017668774343609084,-0.3396208976331433,-0.2534124344079839,-0.03566551096752574
1350,2013-12-31,41.990002,219.0,219.0,6.0,27.0,22.467959059002307,98.99979596867888,0.16066032107208664,0.044058106975084214,0.044058106974961916,1.0002271081467409,0.382902170142209,1.0014135920134226,0.07947113512445307,-1.9672781667628314,-2.0138756236779125,-1.9512587852172838,Industrials,1.3869090156782296,0.04209235483688602,0.011194476135621764,0.14860675643692495,0.009287901439013884,-0.01722966126387457
1351,2014-12-31,58.380001,212.0,212.0,7.0,31.0,22.78165827769864,35.54929876000824,0.12508771640630406,0.03905447004017694,0.0390544700402995,1.0001479568093692,0.4051613976362059,1.0011828244500731,0.07789282884050591,-1.8856119687278794,-1.7966540673029183,-1.9241057615363502,Industrials,1.139021351245768,0.054466152762880256,0.010089631223477124,-0.04967456235569443,0.02363818047896224,-0.01576253149571777
1352,2015-12-31,47.139999,183.0,183.0,7.0,36.0,22.54796354553457,81.5500706025323,0.16187613441206347,0.05770046791897473,0.05770046791889731,1.000162395250909,0.3993090546987392,1.0010032068748065,-0.0693642522343656,-1.576551733704811,-1.8009886595922542,-1.7992699442650257,Industrials,0.9557467246412524,-0.04004717448014583,0.011403269520283888,-0.1921934067075393,-0.02418326313498641,-0.02480251687803253
1354,2013-02-28,50.810001,139.0,139.0,11.0,10.0,23.004059492682266,-1.2969273203489138,0.1553651066125167,0.015351308495349174,0.01535130849536757,1.0,0.4597211461228435,1.0,-0.04794338754850557,-1.397209188266318,-1.594015324922566,-1.5772318211435008,Information Technology,1.0698737466576898,-0.09931610843912254,0.014317575656216832,-0.00964379040260203,-0.058059435976,-0.02473910543344024
1355,2014-02-28,58.990002,137.0,137.0,12.0,11.0,23.138176589266692,-20.22111002961356,0.13863586065534006,0.015934903680796617,0.015934903680757298,1.0,0.5006903002910882,1.0,0.09610477488813292,-1.953041669715192,-1.6172750247822212,-1.5483380080780447,Information Technology,1.2894696075117928,-0.08060620364211864,0.019166135764560787,0.02814036181927908,-0.15036451431210332,-0.016371410318579555
1356,2015-02-27,69.120003,141.0,141.0,10.0,14.0,23.275886827895302,-37.053735195406254,0.10033226253838676,0.014033564205719148,0.01403356420572849,1.0547429791688758,0.6595813156002704,1.545616911090102,0.06688604995412913,-1.9898734832890668,-1.657199005998009,-1.6157073695531057,Information Technology,1.1507706765270345,-0.012394538913090296,0.014105871701091562,0.07349528037491547,0.11791078770641845,-0.025982771672209776
1357,2016-02-29,65.349998,120.0,120.0,10.0,15.0,23.204227586731683,-28.62418344871913,0.11164221648671616,0.01667941902614901,0.016679419026128097,1.0605669599408785,0.6788447158539423,1.5425094721949113,-0.10457651808700864,-1.4784201219283784,-1.5149234837527397,-1.6466449288420972,Information Technology,1.0399562733903585,-0.008931500801160902,0.013592248741979257,0.13802609450730202,0.17092577416758306,-0.02902820204732448
1358,2013-03-28,169.309998,264.0,184.0,11.0,20.0,23.461962183357624,-55.588207810254964,0.24471758208478536,0.048490934362895685,0.04849093436290331,1.0,0.3014027316352898,1.0,0.019090037245673843,-1.9229567377550316,-1.5794619135201386,-1.660161864833839,Consumer Discretionary,1.0489097371787859,0.029942138149070076,0.012747355972525985,-0.02232590540813782,0.02563343010611804,-0.022052259516310985
1359,2014-03-28,158.240005,343.0,238.0,10.0,19.0,23.387844694670488,-48.78746687553212,0.2808820585573762,0.05403184864661753,0.05403184864663458,1.0207493439390427,0.3373850197109067,1.0738720872583043,-0.029030183926560364,-1.4929461740605174,-1.2859777559583965,-1.45033923092714,Consumer Discretionary,0.9607947090709408,-0.02751581796136405,0.010669524594920278,0.04676436909869911,0.013776497289670814,-0.01969629797717315
1360,2015-03-27,131.220001,280.0,192.0,9.0,18.0,23.17189027367166,-24.585983579747328,0.3362305334851781,0.06066148406750889,0.0606614840674878,1.025750886399019,0.3627579430068785,1.0765869956309433,-0.13212624629613945,-1.555273502904648,-1.2460368910169088,-1.416031709784577,Consumer Discretionary,0.8880521599673025,-0.041176462352708526,0.018506162963360745,-0.1745160861567133,0.0429812525302451,-0.019403297668365568
1361,2016-04-01,97.260002,255.0,161.0,5.0,11.0,22.8374453751588,25.668948596079645,0.4520217505612058,0.04780999284783071,0.04780999284781983,1.0720771861872436,0.3973925639787542,1.1594551282051282,-0.04458393750686553,-1.49875103885747,-1.0576130734889544,-1.1672224006248566,Consumer Discretionary,1.044394664053685,0.01745930001330007,0.02961161500400115,0.024573308151895783,-0.07855232205321158,-0.02656140323190404
1362,2013-09-30,106.940002,238.0,198.0,12.0,29.0,23.424277495104505,-52.226886510365155,0.17358415650307327,0.050776135201493634,0.050776135201421116,1.0607662038487455,0.5576258426581802,1.350067685167279,0.10426779503458676,-2.2755334072534295,-2.1840045615048056,-2.072861045818646,Industrials,1.4156065286741624,0.013540132027644841,0.009276672986650622,0.1673835203406859,0.1006171198687652,-0.021204369543673333
1363,2014-09-30,109.879997,233.0,198.0,12.0,31.0,23.44404165173233,-54.01467896949544,0.1749658909469871,0.05442300840252117,0.054423008402606735,1.0592676303407198,0.5729479620198256,1.3387381964561154,-0.07192668089520438,-2.3330446246683776,-2.3012903340704027,-2.294562798073544,Industrials,1.1398774533584637,-0.05640292275919163,0.01081740367295104,0.03048786031546755,0.022479077788835358,-0.019494539891560025
1364,2015-09-30,101.470001,294.0,253.0,13.0,37.0,23.33735162016293,-43.71279746565414,0.16527609466153692,0.060609046411658166,0.06060904641168378,1.1099179769928664,0.6476337689509266,1.6650567174760724,-0.1021099562366396,-1.6559721603731221,-1.831708234683562,-1.8627203288057763,Industrials,0.9601175697281016,0.003971553296443455,0.01079462576980604,0.11914848606338338,0.024736394749813796,-0.02306525883551877
1366,2012-12-31,111.480003,115.0,97.0,16.0,13.0,23.1107299285466,-16.551088097403408,0.3387631515843225,0.044402582228132884,0.044402582228125986,1.138078931159326,0.4784794566732437,1.4075972564122172,0.03094610211284273,-2.266178891349197,-2.3322777330148585,-2.2976355326102516,Industrials,0.9619427764361796,0.03020408248766737,0.007654914398690421,0.11840685903103187,0.10719408574109933,-0.015623149247109197
1367,2013-12-31,138.679993,214.0,182.0,17.0,13.0,23.344143515940818,-44.41619606750464,0.3064530157923462,0.03915489092936426,0.039154890929352704,1.1784895604039425,0.4852706438780982,1.5824369518519836,0.06456119786305033,-2.3509995621313533,-2.3521543027873513,-2.4532477884391417,Industrials,1.1291778854563468,-0.02913930289945542,0.008773639848967854,0.04989914442813688,-0.015719592659627524,-0.012715358327242935
1368,2014-12-31,156.350006,241.0,210.0,18.0,14.0,23.471282157800275,-56.38868933621416,0.3046036310296713,0.041381514241835074,0.0413815142418222,1.1402980742107711,0.4338981820043249,1.4605922579993944,0.02215401869331346,-2.6502497764603636,-2.5094674836764033,-2.5774029902772875,Industrials,1.1717278051430688,0.009750048760552698,0.006708956648501685,0.11666126830848972,0.09613046641008766,-0.0170604209417608
1369,2015-12-31,189.789993,225.0,198.0,19.0,13.0,23.672458869269715,-70.67757603395148,0.2775692268586535,0.03646135336545379,0.03646135336545588,1.1709965589076934,0.4788791511713043,1.6160501322243834,0.05007580801336628,-2.547857736225841,-2.4168806667313176,-2.3924373600662983,Industrials,0.9273630366971568,0.008931998324820957,0.008401906466958542,-0.10469464003826584,-0.049475732895990936,-0.02061220904333277
1370,2013-02-01,59.43,143.0,58.0,8.0,45.0,23.29008456432302,-38.63882134801861,0.13565870497931445,0.06040720174995792,0.06040720175001705,1.0115169120338685,0.5186395213156789,1.0848962256835986,0.01107325247212048,-0.8011081066111644,-0.7420382788184794,-0.850797893726883,Consumer Discretionary,0.5676056281635039,-0.07096891859098131,0.015225387365874081,0.15985192663637907,0.10550222110045426,-0.02196731798272256
1371,2014-01-31,67.910004,134.0,44.0,8.0,42.0,23.395241696568533,-49.50085599157683,0.13873573703486528,0.05787070782678794,0.057870707826844614,1.010367329158856,0.4848841240639428,1.07472717109832,-0.06619576522502656,-0.9029004404524549,-0.9544659974108801,-1.0927822334949657,Consumer Discretionary,0.8988784769894129,0.02971524718710342,0.009795409086202531,-0.04741572390424236,0.006920821268100681,-0.017497912873420562
1372,2015-01-30,91.709999,136.0,53.0,8.0,41.0,23.66624887761577,-70.32223439166046,0.12013320033896265,0.04874059588638748,0.04874059588640225,1.0208493859681558,0.5137550481400017,1.1735522395917883,0.06163774469112476,-1.1798677195104534,-1.211013310469929,-1.1425920727348313,Consumer Discretionary,0.7181222698773864,0.1825327499132491,0.012814958128768816,0.1593065222909881,0.1089303032268052,-0.015109926448519162
1373,2016-01-29,56.259998,148.0,59.0,9.0,41.0,23.845480758344326,-78.37055784824223,0.10891461824226896,0.04496978474830377,0.04496978474831522,1.0174486523977613,0.4923124696685376,1.1602048712960524,0.07224974507688045,-1.8844284742462805,-1.8227550062945723,-1.8573309218104754,Consumer Discretionary,1.0897312273415245,0.035836737503936615,0.01607722871347334,0.09900469601865262,0.009242819382965506,-0.029400134505338925
1374,2012-12-31,62.830002,72.0,67.0,1.0,1.0,23.046775092301587,-7.5943139199862335,0.2308578023792245,0.0012732770563973561,0.0012732770563973561,1.2818587082423492,0.6496530179892654,2.220919134365434,-0.04261923545066255,-1.5766897714122456,-1.6252459445419312,-1.5588352630910551,Energy,1.067365375559323,-0.015455542571284522,0.0145642830990997,0.2455833122526401,0.21741199371599573,-0.02498850214391121
1375,2013-12-31,84.309998,50.0,48.0,6.0,5.0,23.34369208817712,-44.36964465315761,0.17570410770316028,0.008421302536384831,0.008421302536403753,1.2285411188574045,0.6692117341815126,2.300715856020331,0.0713925357301804,-1.6190349830707609,-1.5162202618176142,-1.6214336030380705,Energy,1.0594159180922809,-0.03608972946604037,0.014421149375055745,0.01553795553405189,0.018384569289160747,-0.021798444814838336
1376,2014-12-31,53.450001,89.0,86.0,31.0,18.0,22.90927932165628,13.574806074577285,0.3884898500812814,0.0712815702285955,0.07128157022870563,1.3405548924888262,0.6028045618157931,1.8766120721495647,-0.20848408460781634,-0.7460211903485986,-1.0405237402016774,-1.1863337438148303,Energy,0.9282260535921836,-0.18166459177769465,0.02127633686148029,-0.10252572305845227,0.0059868848271864925,-0.03964029826624582
1377,2015-12-31,24.610001,125.0,115.0,60.0,26.0,22.132818418582392,181.43963711604562,0.6740534809493325,-0.17431937528161826,-0.17431937528176478,1.647587496784532,0.6000513620880834,1.9607360767167523,-0.20385684888348468,-0.1703612771543717,-0.38340289079184214,-0.457798905976095,Energy,1.2008388346612398,-0.2616495037188334,0.03482738905653334,0.8073952942951931,0.3425436675114318,-0.06807665052028575
1378,2013-12-31,33.200001,83.0,83.0,7.0,7.0,23.20773683913827,-29.053656520405642,0.6589119909069181,0.04909638406336192,0.04909638406340027,1.5837876036093634,0.6038186994967216,1.8859872208515207,-0.021169151048662075,-2.4397681975284256,-2.4535430880326863,-2.4896524594887093,Industrials,0.8619344250281362,-0.05330700408851311,0.007065957688014469,0.13915659219407855,0.0376506012755843,-0.013670770096185976
1379,2014-12-31,40.25,76.0,76.0,6.0,7.0,23.384383238816433,-48.45099634001599,0.5411649252078609,0.03826086956521739,0.0382608695652621,1.4926401372000548,0.6145466308350751,1.9103327179063432,0.025845414096226763,-2.321293039904067,-2.3208747820849993,-2.3164494049328934,Industrials,0.4529294115537446,0.01098771845629665,0.006813765277425401,-0.020124248447204958,-0.003229838509316771,-0.010277092023710216
1380,2015-12-31,43.990002,67.0,67.0,8.0,10.0,23.458606974064327,-55.297039255272466,0.5043204288602198,0.048647417656402916,0.04864741765635621,1.4883165377603091,0.6214385539469904,1.9682664231229337,0.02031975234943623,-2.3346340639441245,-2.4117138033388694,-2.373201383508382,Industrials,0.7300421443779332,0.07499834124015081,0.0063363029570990105,0.1720845341175478,0.051829913533534264,-0.015718861111953475
1382,2013-09-27,77.33000200000002,102.0,81.0,0.0,0.0,24.88501826323905,-33.32697212457424,0.06980254992494637,0.00012931591544508168,0.00012931591544508168,1.0202449518710046,0.6109823126416422,1.2900316950136157,0.10190005962257866,-1.6988473431805098,-1.5955872887581852,-1.528172412360901,Consumer Discretionary,1.1511695405022158,0.09180193719446968,0.009965474569214964,-0.051079851258765054,0.016035147652006858,-0.01560942438816826
1383,2014-09-26,75.16999799999998,137.0,101.0,13.0,39.0,24.75804742522696,-47.34374095882413,0.0932592722504458,0.03658374448806026,0.03658374448807795,1.03623349153084,0.5097136586409248,1.3885242792109256,-0.012255972773033664,-1.5404217670366949,-1.5900096212375396,-1.495761494529726,Consumer Discretionary,1.158031483307019,-0.036644048285388905,0.007140109948463323,0.27683923844191144,0.08859923077289447,-0.018157848777106245
1384,2015-09-25,57.990002,109.0,73.0,14.0,47.0,25.188059088456804,9.878123122003672,0.06694815993182401,0.03172960745888576,0.031729607458922574,1.0270128575867925,0.5314224044199963,1.4034891715366105,0.05947644374406497,-2.0734451944023293,-2.056943207979311,-2.158377737981726,Consumer Discretionary,1.0970922291984864,0.08796317430375966,0.009402441960300604,0.02690113719947786,0.04017930539129825,-0.02036818882200317
1386,2012-12-31,45.639999,84.0,60.0,10.0,10.0,22.513398962519275,88.98286650684533,0.6934602213624897,0.07011393668084875,0.07011393668084875,1.8261758872226683,0.7157909140667761,2.191381800674049,-0.029254214549561182,-2.3405065362783777,-2.391092306804671,-2.409910147324206,Utilities,0.5041415815627269,-0.013614846787497352,0.006217246204102145,0.06901845024142109,0.1242331753775894,-0.011288141788911632
1387,2013-12-31,46.93,99.0,73.0,10.0,10.0,22.59525035016702,71.64334214822884,0.7174076401437355,0.07244832729597273,0.0724483272958189,1.829848674651684,0.6924294381429702,2.1567324185248715,-0.007938485749257493,-1.9719832533663026,-2.133429445503467,-2.2837607690414057,Utilities,0.8356469798739615,-0.05057408045351455,0.007263193315888973,0.11975280204559985,0.08054547197954393,-0.014495081130456002
1388,2014-12-31,60.400002,87.0,72.0,11.0,11.0,22.87199223708292,19.764161376433552,0.5816468085806146,0.06274834229310125,0.06274834229323653,1.641129437892047,0.7034724699726483,2.1022658913174253,0.0883383682339644,-2.0339343956994402,-1.9112590339671927,-2.0374191520835314,Utilities,0.5275798513625003,-0.0034164316494572225,0.0099705039845729,-0.13956954835862415,-0.08592719914148354,-0.016182762991794525
1389,2015-12-31,60.490002,71.0,55.0,17.0,14.0,22.880216851458172,18.38252973392082,0.6296314473027361,0.08629525256091079,0.08629525256069101,1.6804137742117755,0.6825498658579261,2.080654051074775,0.04759973266938136,-2.001418687347035,-2.0306967251516337,-2.037489009624123,Utilities,0.5997207868465948,0.09397816792246574,0.011957922819692136,0.2502892130835109,0.17209455539446,-0.021016859077180792
1390,2012-12-31,14.36,,,19.0,10.0,23.684052535759978,-71.32631689765003,0.4965008464611701,0.04805013927576601,0.04805013927583333,1.0845019690712931,0.928245919917388,1.1701950151214937,0.07041956201131383,-1.9979662558606168,-1.8402108370225077,-1.9160779937557282,Financials,1.4053577800131178,-0.0018195117790903396,0.01051233635930207,0.4832868384401114,0.1664345403899722,-0.0202281501196305
1391,2013-12-31,26.0,,,20.0,10.0,24.298416525734247,-78.14793054285474,0.2907843137248386,0.03,0.029999999999932768,1.053305322128732,0.9277300510992608,1.1833156728638858,0.09527555710256076,-2.490450391329994,-2.157282905650856,-2.0940576271316895,Financials,1.3328969234005923,-0.01676851522786403,0.013599640188901571,0.053846153846153794,0.07307692307692303,-0.023565595007224827
1392,2014-12-31,30.190001,,,22.0,11.0,24.44998763385157,-71.42195909573275,0.2841173106448356,0.03179860775758172,0.03179860775750469,1.0457120031275555,0.9236753275306838,1.1608912988223332,0.05100585053630618,-2.2668912347604686,-2.169820898453859,-2.310536073391413,Financials,1.6087901603728565,0.026605405471440646,0.010017957966995098,0.08810854295765001,-0.005962272078096346,-0.025614188440637287
1393,2015-12-31,32.93,,,23.0,11.0,24.547921667833513,-65.28513503587419,0.29251132902931565,0.03158214394169452,0.0315821439416072,1.0630769840989944,0.9270512415767644,1.2156394567974929,0.02578418962126068,-2.1361364161586107,-1.9884955611113933,-1.9436149292977285,Financials,1.4233081839318085,0.0009880094493400359,0.012991051673623024,-0.2374733981172183,-0.15001518372304892,-0.039167778135695365
1394,2012-12-31,27.379999,44.0,36.0,19.0,10.0,23.606560102978055,-66.62772851195041,0.5019846942115388,0.05259313559507435,0.05259313559505645,1.5960368866958898,0.7066727694772289,2.1873606776638432,-0.029122508891793106,-1.9707520506614162,-2.185633040807021,-2.2596924063907147,Energy,0.6482514326029205,-0.007531526352332309,0.007915446890735253,0.2644265984085684,0.09715128185358964,-0.013914661371308062
1395,2013-12-31,35.619999,52.0,45.0,19.0,12.0,23.895213940546594,-79.79068066902983,0.3560841955606175,0.04351488050294443,0.04351488050293395,1.5235200652414636,0.7466972832731936,2.470214268895691,0.0379992980071647,-2.348602349447926,-2.4153998012258104,-2.296600770852898,Energy,0.8680311642347784,-0.046560639143938126,0.006688445939171866,0.1878158952222317,0.05783270796835225,-0.010844775822825642
1396,2014-12-31,36.299999,61.0,53.0,18.0,13.0,23.91766055209693,-80.31553968318984,0.3344892470813982,0.044352618301725016,0.04435261830172461,1.5216966479908034,0.7599858815224425,2.5596813725490195,-0.04996995074010559,-1.7975622878485562,-2.0239734085755274,-2.2136613486563306,Energy,1.1890228227693784,-0.06795890968654163,0.010139045287443334,-0.12038565069932924,-0.0066115153336505595,-0.02725382733058676
1397,2015-12-31,23.940001,49.0,40.0,4.0,3.0,23.507050315098052,-59.34717341899341,0.4033339984623942,0.012113616870776237,0.012113616870767584,1.7967793300915087,0.801779910700726,2.9754826846460314,-0.09871720143388207,-1.2927993713766515,-1.6567718784470469,-1.7063634864220993,Energy,1.1980803764819443,-0.09755290771802573,0.017650777454079582,0.5321636786899047,0.26524643837734163,-0.03942493500770325
1398,2013-12-31,34.049999,128.0,101.0,2.0,9.0,22.624321008085985,65.70337924976411,0.2114014568947992,0.01879588895142112,0.01879588895142112,1.6150349545280591,0.8458042720139495,3.909322213583999,0.11582843301587804,-1.9719531802047345,-1.811461085409813,-1.645147577670247,Materials,1.5224590714564898,0.09276486210059523,0.015095343141638176,-0.015271659773029746,-0.017621087154804302,-0.01918397117093465
1399,2014-12-31,42.43,152.0,112.0,2.0,13.0,22.411803970181108,111.76330103074724,0.2148731889867716,0.02875324063162856,0.028753240631528777,1.7912684857596803,0.8537946989890861,4.68249054007568,0.11487689251267802,-1.0644322269402375,-0.8984762663857404,-1.0784953426150001,Materials,1.1603409389799797,0.03468193436846523,0.010859827705022435,0.2224840678765025,0.06269149186896072,-0.022390734579421975
1400,2015-12-31,44.599998,123.0,86.0,3.0,43.0,22.54254095893456,82.70546490663583,0.08546570307770462,0.036547086840676535,0.0365470868406652,1.691832786742459,0.92881836596894,9.094858660595712,-0.04820617467423507,-1.2825498816904364,-1.1977879720618645,-1.104501345395151,Materials,0.8329911470652192,-0.027674459147744482,0.011593454086995551,0.034305001538340894,0.09103143905970572,-0.02456935155814716
1402,2012-12-31,153.820007,168.0,119.0,7.0,35.0,23.48220135310235,-57.31096454784893,0.11352722731571455,0.039981795085992936,0.039981795085815536,1.1034126316113555,0.7126095294797519,1.9109059919500124,0.04142077524661771,-1.6062138519121965,-1.529665883889014,-1.562453257080001,Materials,0.7747625639706957,0.05245000318510933,0.013820331558831549,0.16779350426112,0.07235723243726021,-0.017311922053030282
1403,2013-12-31,183.5,125.0,87.0,7.0,42.0,23.64837684261267,-69.2690270380408,0.09521930359444028,0.040381471389645776,0.04038147138959534,1.0602251155560205,0.7219689692467239,1.6324885110747325,0.009626803665373098,-2.0301844717052777,-2.0139084298646175,-1.8825842506975246,Materials,1.2407402681802642,-0.0640167298854067,0.012274879492413734,0.12583104087193453,0.09029976566757496,-0.023013214829376016
1404,2014-12-31,263.040009,96.0,57.0,8.0,87.0,23.95991758682085,-81.1073768692586,0.03915653317354629,0.03402524214481758,0.034025242144813665,1.044117361427778,0.8253661200423691,2.1266922235491283,0.11331995690545553,-2.06584052166057,-1.982806690512532,-2.09500941433791,Materials,0.9768824877133744,0.060366903866091115,0.008855809203178012,0.05561893057873179,0.08101428022685328,-0.014048479000178166
1405,2015-12-31,259.600006,124.0,77.0,9.0,121.0,23.902999592289518,-79.98091507681056,0.03610221667904898,0.04383667078959929,0.043836670789596965,1.0798738717819163,0.8501499087943327,3.212436773398163,-0.010656768254235293,-2.04862043663637,-1.7427104652937886,-1.579054930381033,Materials,0.9491614553872012,-0.0428429744617255,0.013863305409030092,0.13174106783341127,0.10604775949042147,-0.026814711488725638
1406,2013-02-01,63.43,348.0,188.0,9.0,15.0,22.37651069958715,120.00218829362713,0.4460074984482851,0.06889484471070471,0.06889484471073343,1.0,0.3735143855875235,1.0,0.15289954025397678,-1.317147611317725,-1.5658205443675417,-1.7231204786320002,Consumer Discretionary,0.991930083022548,0.09168435673705166,0.013617281091185693,0.17278888538546436,0.10342106258868043,-0.018277155504973164
1407,2014-01-31,79.550003,362.0,196.0,9.0,14.0,22.576099264556703,75.61906328336045,0.40187428457390995,0.05769955784916815,0.057699557849166576,1.0,0.36386875806611735,1.0,0.04973429639300275,-0.9059580752791059,-1.450913581165732,-1.626072376164644,Consumer Discretionary,1.1323801927724864,-0.01005180386362322,0.01431352410740596,0.28736643793715505,0.3037082977859849,-0.020139636935994715
1409,2016-01-29,116.0,398.0,185.0,7.0,15.0,22.944099349278805,7.967516040745977,0.3321429387359752,0.05077586206896551,0.05077586206899168,1.1441886897436828,0.5272612133942913,1.4341163786062012,-0.0954365118421328,-0.8406027980172049,-1.037138683462669,-1.2948271438102619,Consumer Discretionary,0.8610936631371173,0.1110050897509261,0.018342457291530688,-0.2421551379310345,-0.06413794827586212,-0.03110244592956476
1410,2013-04-30,103.230003,267.0,109.0,9.0,11.0,23.14234900941813,-20.769869271680363,0.4582595764282513,0.04843553089889962,0.04843553089889961,1.1751404588439078,0.4299253747868642,1.382186140459913,0.08151831744132397,-2.408926121048114,-2.131081775938707,-2.1761823658306287,Consumer Staples,0.8079343507677267,0.02961817139713763,0.007602245918227291,0.08689328430998883,0.08873385385835944,-0.015077925328894846
1411,2014-04-30,96.68,174.0,69.0,10.0,11.0,23.03400094915427,-5.737497428799544,0.4988775250582594,0.056061232933388494,0.056061232933618615,1.18578962386405,0.444868766693892,1.3724153014156195,-0.018381634641904933,-2.1760141429103097,-1.7333862521550514,-1.8273004671397235,Consumer Staples,0.8814985348184431,-0.10191751526057162,0.01118086717108792,0.07478282995448897,0.05616467728589149,-0.02315656110418621
1412,2015-04-30,115.919998,194.0,80.0,6.0,5.0,23.208693054677983,-29.17038383395448,0.5902676455930922,0.02872670857016405,0.02872670857004578,1.4951505067499715,0.5783188447189447,1.83885761052082,0.03571868927686722,-1.993937220289029,-1.7983248595021506,-1.9728445405719854,Consumer Staples,0.7072266556544844,-0.0005506560806714534,0.009820685960572664,0.0037094548604116335,-0.04451342381838199,-0.014807776355041853
1413,2016-04-29,126.980003,130.0,56.0,9.0,10.0,23.441673857359824,-53.80339319356972,0.4624187920087448,0.04544022573381101,0.04544022573395485,1.3395315836023405,0.5615330234420456,1.7342512663194691,0.006776835826627218,-1.840730886352244,-1.8167678367571651,-1.802371588984449,Consumer Staples,0.5924986648425716,0.05688595570545461,0.011023976773144432,0.01811305674642335,0.214049459425513,-0.017070423605832247
1414,2012-12-31,76.650002,,,15.0,3.0,22.87532325528027,19.20347359284642,0.7462682624879708,0.0228310496325884,0.02283104963267558,1.7541887146036097,0.5537557408800708,2.0106134114416614,-0.00385305268401405,-2.0973883426322772,-2.070191413890167,-2.1401341375956178,Real Estate,0.7855579946655147,0.0009946953500492434,0.009059144280956334,0.1677755990143353,0.12902803316299982,-0.015795626886788986
1415,2013-12-31,92.379997,,,10.0,2.0,24.19104872768177,-80.88453827713784,0.20350191364408104,0.004221693144242038,0.0042216931442435966,1.2104306535708689,0.5637806963178892,2.0340475418767108,0.009485876318242895,-3.150530790812974,-3.217839581549956,-3.1899242585738783,Real Estate,1.0518506404720016,-0.023432676455430814,0.008957723403497526,0.17882664577267735,0.09558348437703447,-0.016682086042813377
